Country,Region/State,Zip/Postal Code,Weight (and above),Shipping Price
MK ,*,*,12.01,6048
MK ,*,*,12.51,6110
MK ,*,*,13.01,6171
MK ,*,*,13.51,6233
MK ,*,*,14.01,6295
MK ,*,*,14.51,6356
MK ,*,*,15.01,6418
MK ,*,*,15.51,6479
MK ,*,*,16.01,6541
MK ,*,*,16.51,6602
MK ,*,*,17.01,6664
MK ,*,*,17.51,6725
MK ,*,*,18.01,6787
MK ,*,*,18.51,6848
MK ,*,*,19.01,6910
MK ,*,*,19.51,6971
MK ,*,*,20.01,7096
MK ,*,*,21.01,7220
MK ,*,*,22.01,7344
MK ,*,*,23.01,7468
MK ,*,*,24.01,7593
MK ,*,*,25.01,7717
MK ,*,*,26.01,7841
MK ,*,*,27.01,7966
MK ,*,*,28.01,8090
MK ,*,*,29.01,8214
MG ,*,*,0,1566
MG ,*,*,0.51,1813
MG ,*,*,1.01,2060
MG ,*,*,1.51,2308
MG ,*,*,2.01,2555
MG ,*,*,2.51,2802
MG ,*,*,3.01,3050
MG ,*,*,3.51,3297
MG ,*,*,4.01,3544
MG ,*,*,4.51,3792
MG ,*,*,5.01,3965
MG ,*,*,5.51,4139
MG ,*,*,6.01,4312
MG ,*,*,6.51,4486
MG ,*,*,7.01,4659
MG ,*,*,7.51,4833
MG ,*,*,8.01,5006
MG ,*,*,8.51,5180
MG ,*,*,9.01,5353
MG ,*,*,9.51,5527
MG ,*,*,10.01,5802
MG ,*,*,10.51,5864
MG ,*,*,11.01,5925
MG ,*,*,11.51,5987
MG ,*,*,12.01,6048
MG ,*,*,12.51,6110
MG ,*,*,13.01,6171
MG ,*,*,13.51,6233
MG ,*,*,14.01,6295
MG ,*,*,14.51,6356
MG ,*,*,15.01,6418
MG ,*,*,15.51,6479
MG ,*,*,16.01,6541
MG ,*,*,16.51,6602
MG ,*,*,17.01,6664
MG ,*,*,17.51,6725
MG ,*,*,18.01,6787
MG ,*,*,18.51,6848
MG ,*,*,19.01,6910
MG ,*,*,19.51,6971
MG ,*,*,20.01,7096
MG ,*,*,21.01,7220
MG ,*,*,22.01,7344
MG ,*,*,23.01,7468
MG ,*,*,24.01,7593
MG ,*,*,25.01,7717
MG ,*,*,26.01,7841
MG ,*,*,27.01,7966
MG ,*,*,28.01,8090
MG ,*,*,29.01,8214
MW ,*,*,0,1566
MW ,*,*,0.51,1813
MW ,*,*,1.01,2060
MW ,*,*,1.51,2308
MW ,*,*,2.01,2555
MW ,*,*,2.51,2802
MW ,*,*,3.01,3050
MW ,*,*,3.51,3297
MW ,*,*,4.01,3544
MW ,*,*,4.51,3792
MW ,*,*,5.01,3965
MW ,*,*,5.51,4139
MW ,*,*,6.01,4312
MW ,*,*,6.51,4486
MW ,*,*,7.01,4659
MW ,*,*,7.51,4833
MW ,*,*,8.01,5006
MW ,*,*,8.51,5180
MW ,*,*,9.01,5353
MW ,*,*,9.51,5527
MW ,*,*,10.01,5802
MW ,*,*,10.51,5864
MW ,*,*,11.01,5925
MW ,*,*,11.51,5987
MW ,*,*,12.01,6048
MW ,*,*,12.51,6110
MW ,*,*,13.01,6171
MW ,*,*,13.51,6233
MW ,*,*,14.01,6295
MW ,*,*,14.51,6356
MW ,*,*,15.01,6418
MW ,*,*,15.51,6479
MW ,*,*,16.01,6541
MW ,*,*,16.51,6602
MW ,*,*,17.01,6664
MW ,*,*,17.51,6725
MW ,*,*,18.01,6787
MW ,*,*,18.51,6848
MW ,*,*,19.01,6910
MW ,*,*,19.51,6971
MW ,*,*,20.01,7096
MW ,*,*,21.01,7220
MW ,*,*,22.01,7344
MW ,*,*,23.01,7468
MW ,*,*,24.01,7593
MW ,*,*,25.01,7717
MW ,*,*,26.01,7841
MW ,*,*,27.01,7966
MW ,*,*,28.01,8090
MW ,*,*,29.01,8214
MV ,*,*,0,1566
MV ,*,*,0.51,1813
MV ,*,*,1.01,2060
MV ,*,*,1.51,2308
MV ,*,*,2.01,2555
MV ,*,*,2.51,2802
MV ,*,*,3.01,3050
MV ,*,*,3.51,3297
MV ,*,*,4.01,3544
MV ,*,*,4.51,3792
MV ,*,*,5.01,3965
MV ,*,*,5.51,4139
MV ,*,*,6.01,4312
MV ,*,*,6.51,4486
MV ,*,*,7.01,4659
MV ,*,*,7.51,4833
MV ,*,*,8.01,5006
MV ,*,*,8.51,5180
MV ,*,*,9.01,5353
MV ,*,*,9.51,5527
MV ,*,*,10.01,5802
MV ,*,*,10.51,5864
MV ,*,*,11.01,5925
MV ,*,*,11.51,5987
MV ,*,*,12.01,6048
MV ,*,*,12.51,6110
MV ,*,*,13.01,6171
MV ,*,*,13.51,6233
MV ,*,*,14.01,6295
MV ,*,*,14.51,6356
MV ,*,*,15.01,6418
MV ,*,*,15.51,6479
MV ,*,*,16.01,6541
MV ,*,*,16.51,6602
MV ,*,*,17.01,6664
MV ,*,*,17.51,6725
MV ,*,*,18.01,6787
MV ,*,*,18.51,6848
MV ,*,*,19.01,6910
MV ,*,*,19.51,6971
MV ,*,*,20.01,7096
MV ,*,*,21.01,7220
MV ,*,*,22.01,7344
MV ,*,*,23.01,7468
MV ,*,*,24.01,7593
MV ,*,*,25.01,7717
MV ,*,*,26.01,7841
MV ,*,*,27.01,7966
MV ,*,*,28.01,8090
MV ,*,*,29.01,8214
ML ,*,*,0,1566
ML ,*,*,0.51,1813
ML ,*,*,1.01,2060
ML ,*,*,1.51,2308
ML ,*,*,2.01,2555
ML ,*,*,2.51,2802
ML ,*,*,3.01,3050
ML ,*,*,3.51,3297
ML ,*,*,4.01,3544
ML ,*,*,4.51,3792
ML ,*,*,5.01,3965
ML ,*,*,5.51,4139
ML ,*,*,6.01,4312
ML ,*,*,6.51,4486
ML ,*,*,7.01,4659
ML ,*,*,7.51,4833
ML ,*,*,8.01,5006
ML ,*,*,8.51,5180
ML ,*,*,9.01,5353
ML ,*,*,9.51,5527
ML ,*,*,10.01,5802
ML ,*,*,10.51,5864
ML ,*,*,11.01,5925
ML ,*,*,11.51,5987
ML ,*,*,12.01,6048
ML ,*,*,12.51,6110
ML ,*,*,13.01,6171
ML ,*,*,13.51,6233
ML ,*,*,14.01,6295
ML ,*,*,14.51,6356
ML ,*,*,15.01,6418
ML ,*,*,15.51,6479
ML ,*,*,16.01,6541
ML ,*,*,16.51,6602
ML ,*,*,17.01,6664
ML ,*,*,17.51,6725
ML ,*,*,18.01,6787
ML ,*,*,18.51,6848
ML ,*,*,19.01,6910
ML ,*,*,19.51,6971
ML ,*,*,20.01,7096
ML ,*,*,21.01,7220
ML ,*,*,22.01,7344
ML ,*,*,23.01,7468
ML ,*,*,24.01,7593
ML ,*,*,25.01,7717
ML ,*,*,26.01,7841
ML ,*,*,27.01,7966
ML ,*,*,28.01,8090
ML ,*,*,29.01,8214
MT ,*,*,0,1566
MT ,*,*,0.51,1813
MT ,*,*,1.01,2060
MT ,*,*,1.51,2308
MT ,*,*,2.01,2555
MT ,*,*,2.51,2802
MT ,*,*,3.01,3050
MT ,*,*,3.51,3297
MT ,*,*,4.01,3544
MT ,*,*,4.51,3792
MT ,*,*,5.01,3965
MT ,*,*,5.51,4139
MT ,*,*,6.01,4312
MT ,*,*,6.51,4486
MT ,*,*,7.01,4659
MT ,*,*,7.51,4833
MT ,*,*,8.01,5006
MT ,*,*,8.51,5180
MT ,*,*,9.01,5353
MT ,*,*,9.51,5527
MT ,*,*,10.01,5802
MT ,*,*,10.51,5864
MT ,*,*,11.01,5925
MT ,*,*,11.51,5987
MT ,*,*,12.01,6048
MT ,*,*,12.51,6110
MT ,*,*,13.01,6171
MT ,*,*,13.51,6233
MT ,*,*,14.01,6295
MT ,*,*,14.51,6356
MT ,*,*,15.01,6418
MT ,*,*,15.51,6479
MT ,*,*,16.01,6541
MT ,*,*,16.51,6602
MT ,*,*,17.01,6664
MT ,*,*,17.51,6725
MT ,*,*,18.01,6787
MT ,*,*,18.51,6848
MT ,*,*,19.01,6910
MT ,*,*,19.51,6971
MT ,*,*,20.01,7096
MT ,*,*,21.01,7220
MT ,*,*,22.01,7344
MT ,*,*,23.01,7468
MT ,*,*,24.01,7593
MT ,*,*,25.01,7717
MT ,*,*,26.01,7841
MT ,*,*,27.01,7966
MT ,*,*,28.01,8090
MT ,*,*,29.01,8214
MH ,*,*,0,1566
MH ,*,*,0.51,1813
MH ,*,*,1.01,2060
MH ,*,*,1.51,2308
MH ,*,*,2.01,2555
MH ,*,*,2.51,2802
MH ,*,*,3.01,3050
MH ,*,*,3.51,3297
MH ,*,*,4.01,3544
MH ,*,*,4.51,3792
MH ,*,*,5.01,3965
MH ,*,*,5.51,4139
MH ,*,*,6.01,4312
MH ,*,*,6.51,4486
MH ,*,*,7.01,4659
MH ,*,*,7.51,4833
MH ,*,*,8.01,5006
MH ,*,*,8.51,5180
MH ,*,*,9.01,5353
MH ,*,*,9.51,5527
MH ,*,*,10.01,5802
MH ,*,*,10.51,5864
MH ,*,*,11.01,5925
MH ,*,*,11.51,5987
MH ,*,*,12.01,6048
MH ,*,*,12.51,6110
MH ,*,*,13.01,6171
MH ,*,*,13.51,6233
MH ,*,*,14.01,6295
MH ,*,*,14.51,6356
MH ,*,*,15.01,6418
MH ,*,*,15.51,6479
MH ,*,*,16.01,6541
MH ,*,*,16.51,6602
MH ,*,*,17.01,6664
MH ,*,*,17.51,6725
MH ,*,*,18.01,6787
MH ,*,*,18.51,6848
MH ,*,*,19.01,6910
MH ,*,*,19.51,6971
MH ,*,*,20.01,7096
MH ,*,*,21.01,7220
MH ,*,*,22.01,7344
MH ,*,*,23.01,7468
MH ,*,*,24.01,7593
MH ,*,*,25.01,7717
MH ,*,*,26.01,7841
MH ,*,*,27.01,7966
MH ,*,*,28.01,8090
MH ,*,*,29.01,8214
MQ ,*,*,0,1566
MQ ,*,*,0.51,1813
MQ ,*,*,1.01,2060
MQ ,*,*,1.51,2308
MQ ,*,*,2.01,2555
MQ ,*,*,2.51,2802
MQ ,*,*,3.01,3050
MQ ,*,*,3.51,3297
MQ ,*,*,4.01,3544
MQ ,*,*,4.51,3792
MQ ,*,*,5.01,3965
MQ ,*,*,5.51,4139
MQ ,*,*,6.01,4312
MQ ,*,*,6.51,4486
MQ ,*,*,7.01,4659
MQ ,*,*,7.51,4833
MQ ,*,*,8.01,5006
MQ ,*,*,8.51,5180
MQ ,*,*,9.01,5353
MQ ,*,*,9.51,5527
MQ ,*,*,10.01,5802
MQ ,*,*,10.51,5864
MQ ,*,*,11.01,5925
MQ ,*,*,11.51,5987
MQ ,*,*,12.01,6048
MQ ,*,*,12.51,6110
MQ ,*,*,13.01,6171
MQ ,*,*,13.51,6233
MQ ,*,*,14.01,6295
MQ ,*,*,14.51,6356
MQ ,*,*,15.01,6418
MQ ,*,*,15.51,6479
MQ ,*,*,16.01,6541
MQ ,*,*,16.51,6602
MQ ,*,*,17.01,6664
MQ ,*,*,17.51,6725
MQ ,*,*,18.01,6787
MQ ,*,*,18.51,6848
MQ ,*,*,19.01,6910
MQ ,*,*,19.51,6971
MQ ,*,*,20.01,7096
MQ ,*,*,21.01,7220
MQ ,*,*,22.01,7344
MQ ,*,*,23.01,7468
MQ ,*,*,24.01,7593
MQ ,*,*,25.01,7717
MQ ,*,*,26.01,7841
MQ ,*,*,27.01,7966
MQ ,*,*,28.01,8090
MQ ,*,*,29.01,8214
MR ,*,*,0,1566
MR ,*,*,0.51,1813
MR ,*,*,1.01,2060
MR ,*,*,1.51,2308
MR ,*,*,2.01,2555
MR ,*,*,2.51,2802
MR ,*,*,3.01,3050
MR ,*,*,3.51,3297
MR ,*,*,4.01,3544
MR ,*,*,4.51,3792
MR ,*,*,5.01,3965
MR ,*,*,5.51,4139
MR ,*,*,6.01,4312
MR ,*,*,6.51,4486
MR ,*,*,7.01,4659
MR ,*,*,7.51,4833
MR ,*,*,8.01,5006
MR ,*,*,8.51,5180
MR ,*,*,9.01,5353
MR ,*,*,9.51,5527
MR ,*,*,10.01,5802
MR ,*,*,10.51,5864
MR ,*,*,11.01,5925
MR ,*,*,11.51,5987
MR ,*,*,12.01,6048
MR ,*,*,12.51,6110
MR ,*,*,13.01,6171
MR ,*,*,13.51,6233
MR ,*,*,14.01,6295
MR ,*,*,14.51,6356
MR ,*,*,15.01,6418
MR ,*,*,15.51,6479
MR ,*,*,16.01,6541
MR ,*,*,16.51,6602
MR ,*,*,17.01,6664
MR ,*,*,17.51,6725
MR ,*,*,18.01,6787
MR ,*,*,18.51,6848
MR ,*,*,19.01,6910
MR ,*,*,19.51,6971
MR ,*,*,20.01,7096
MR ,*,*,21.01,7220
MR ,*,*,22.01,7344
MR ,*,*,23.01,7468
MR ,*,*,24.01,7593
MR ,*,*,25.01,7717
MR ,*,*,26.01,7841
MR ,*,*,27.01,7966
MR ,*,*,28.01,8090
MR ,*,*,29.01,8214
MU ,*,*,0,1566
MU ,*,*,0.51,1813
MU ,*,*,1.01,2060
MU ,*,*,1.51,2308
MU ,*,*,2.01,2555
MU ,*,*,2.51,2802
MU ,*,*,3.01,3050
MU ,*,*,3.51,3297
MU ,*,*,4.01,3544
MU ,*,*,4.51,3792
MU ,*,*,5.01,3965
MU ,*,*,5.51,4139
MU ,*,*,6.01,4312
MU ,*,*,6.51,4486
MU ,*,*,7.01,4659
MU ,*,*,7.51,4833
MU ,*,*,8.01,5006
MU ,*,*,8.51,5180
MU ,*,*,9.01,5353
MU ,*,*,9.51,5527
MU ,*,*,10.01,5802
MU ,*,*,10.51,5864
MU ,*,*,11.01,5925
MU ,*,*,11.51,5987
MU ,*,*,12.01,6048
MU ,*,*,12.51,6110
MU ,*,*,13.01,6171
MU ,*,*,13.51,6233
MU ,*,*,14.01,6295
MU ,*,*,14.51,6356
MU ,*,*,15.01,6418
MU ,*,*,15.51,6479
MU ,*,*,16.01,6541
MU ,*,*,16.51,6602
MU ,*,*,17.01,6664
MU ,*,*,17.51,6725
MU ,*,*,18.01,6787
MU ,*,*,18.51,6848
MU ,*,*,19.01,6910
MU ,*,*,19.51,6971
MU ,*,*,20.01,7096
MU ,*,*,21.01,7220
MU ,*,*,22.01,7344
MU ,*,*,23.01,7468
MU ,*,*,24.01,7593
MU ,*,*,25.01,7717
MU ,*,*,26.01,7841
MU ,*,*,27.01,7966
MU ,*,*,28.01,8090
MU ,*,*,29.01,8214
YT  ,*,*,0,1566
YT  ,*,*,0.51,1813
YT  ,*,*,1.01,2060
YT  ,*,*,1.51,2308
YT  ,*,*,2.01,2555
YT  ,*,*,2.51,2802
YT  ,*,*,3.01,3050
YT  ,*,*,3.51,3297
YT  ,*,*,4.01,3544
YT  ,*,*,4.51,3792
YT  ,*,*,5.01,3965
YT  ,*,*,5.51,4139
YT  ,*,*,6.01,4312
YT  ,*,*,6.51,4486
YT  ,*,*,7.01,4659
YT  ,*,*,7.51,4833
YT  ,*,*,8.01,5006
YT  ,*,*,8.51,5180
YT  ,*,*,9.01,5353
YT  ,*,*,9.51,5527
YT  ,*,*,10.01,5802
YT  ,*,*,10.51,5864
YT  ,*,*,11.01,5925
YT  ,*,*,11.51,5987
YT  ,*,*,12.01,6048
YT  ,*,*,12.51,6110
YT  ,*,*,13.01,6171
YT  ,*,*,13.51,6233
YT  ,*,*,14.01,6295
YT  ,*,*,14.51,6356
YT  ,*,*,15.01,6418
YT  ,*,*,15.51,6479
YT  ,*,*,16.01,6541
YT  ,*,*,16.51,6602
YT  ,*,*,17.01,6664
YT  ,*,*,17.51,6725
YT  ,*,*,18.01,6787
YT  ,*,*,18.51,6848
YT  ,*,*,19.01,6910
YT  ,*,*,19.51,6971
YT  ,*,*,20.01,7096
YT  ,*,*,21.01,7220
YT  ,*,*,22.01,7344
YT  ,*,*,23.01,7468
YT  ,*,*,24.01,7593
YT  ,*,*,25.01,7717
YT  ,*,*,26.01,7841
YT  ,*,*,27.01,7966
YT  ,*,*,28.01,8090
YT  ,*,*,29.01,8214
FM ,*,*,0,1566
FM ,*,*,0.51,1813
FM ,*,*,1.01,2060
FM ,*,*,1.51,2308
FM ,*,*,2.01,2555
FM ,*,*,2.51,2802
FM ,*,*,3.01,3050
FM ,*,*,3.51,3297
FM ,*,*,4.01,3544
FM ,*,*,4.51,3792
FM ,*,*,5.01,3965
FM ,*,*,5.51,4139
FM ,*,*,6.01,4312
FM ,*,*,6.51,4486
FM ,*,*,7.01,4659
FM ,*,*,7.51,4833
FM ,*,*,8.01,5006
FM ,*,*,8.51,5180
FM ,*,*,9.01,5353
FM ,*,*,9.51,5527
FM ,*,*,10.01,5802
FM ,*,*,10.51,5864
FM ,*,*,11.01,5925
FM ,*,*,11.51,5987
FM ,*,*,12.01,6048
FM ,*,*,12.51,6110
FM ,*,*,13.01,6171
FM ,*,*,13.51,6233
FM ,*,*,14.01,6295
FM ,*,*,14.51,6356
FM ,*,*,15.01,6418
FM ,*,*,15.51,6479
FM ,*,*,16.01,6541
FM ,*,*,16.51,6602
FM ,*,*,17.01,6664
FM ,*,*,17.51,6725
FM ,*,*,18.01,6787
FM ,*,*,18.51,6848
FM ,*,*,19.01,6910
FM ,*,*,19.51,6971
FM ,*,*,20.01,7096
FM ,*,*,21.01,7220
FM ,*,*,22.01,7344
FM ,*,*,23.01,7468
FM ,*,*,24.01,7593
FM ,*,*,25.01,7717
FM ,*,*,26.01,7841
FM ,*,*,27.01,7966
FM ,*,*,28.01,8090
FM ,*,*,29.01,8214
MD ,*,*,0,1566
MD ,*,*,0.51,1813
MD ,*,*,1.01,2060
MD ,*,*,1.51,2308
MD ,*,*,2.01,2555
MD ,*,*,2.51,2802
MD ,*,*,3.01,3050
MD ,*,*,3.51,3297
MD ,*,*,4.01,3544
MD ,*,*,4.51,3792
MD ,*,*,5.01,3965
MD ,*,*,5.51,4139
MD ,*,*,6.01,4312
MD ,*,*,6.51,4486
MD ,*,*,7.01,4659
MD ,*,*,7.51,4833
MD ,*,*,8.01,5006
MD ,*,*,8.51,5180
MD ,*,*,9.01,5353
MD ,*,*,9.51,5527
MD ,*,*,10.01,5802
MD ,*,*,10.51,5864
MD ,*,*,11.01,5925
MD ,*,*,11.51,5987
MD ,*,*,12.01,6048
MD ,*,*,12.51,6110
MD ,*,*,13.01,6171
MD ,*,*,13.51,6233
MD ,*,*,14.01,6295
MD ,*,*,14.51,6356
MD ,*,*,15.01,6418
MD ,*,*,15.51,6479
MD ,*,*,16.01,6541
MD ,*,*,16.51,6602
MD ,*,*,17.01,6664
MD ,*,*,17.51,6725
MD ,*,*,18.01,6787
MD ,*,*,18.51,6848
MD ,*,*,19.01,6910
MD ,*,*,19.51,6971
MD ,*,*,20.01,7096
MD ,*,*,21.01,7220
MD ,*,*,22.01,7344
MD ,*,*,23.01,7468
MD ,*,*,24.01,7593
MD ,*,*,25.01,7717
MD ,*,*,26.01,7841
MD ,*,*,27.01,7966
MD ,*,*,28.01,8090
MD ,*,*,29.01,8214
MC,*,*,0,1566
MC,*,*,0.51,1813
MC,*,*,1.01,2060
MC,*,*,1.51,2308
MC,*,*,2.01,2555
MC,*,*,2.51,2802
MC,*,*,3.01,3050
MC,*,*,3.51,3297
MC,*,*,4.01,3544
MC,*,*,4.51,3792
MC,*,*,5.01,3965
MC,*,*,5.51,4139
MC,*,*,6.01,4312
MC,*,*,6.51,4486
MC,*,*,7.01,4659
MC,*,*,7.51,4833
MC,*,*,8.01,5006
MC,*,*,8.51,5180
MC,*,*,9.01,5353
MC,*,*,9.51,5527
MC,*,*,10.01,5802
MC,*,*,10.51,5864
MC,*,*,11.01,5925
MC,*,*,11.51,5987
MC,*,*,12.01,6048
MC,*,*,12.51,6110
MC,*,*,13.01,6171
MC,*,*,13.51,6233
MC,*,*,14.01,6295
MC,*,*,14.51,6356
MC,*,*,15.01,6418
MC,*,*,15.51,6479
MC,*,*,16.01,6541
MC,*,*,16.51,6602
MC,*,*,17.01,6664
MC,*,*,17.51,6725
MC,*,*,18.01,6787
MC,*,*,18.51,6848
MC,*,*,19.01,6910
MC,*,*,19.51,6971
MC,*,*,20.01,7096
MC,*,*,21.01,7220
MC,*,*,22.01,7344
MC,*,*,23.01,7468
MC,*,*,24.01,7593
MC,*,*,25.01,7717
MC,*,*,26.01,7841
MC,*,*,27.01,7966
MC,*,*,28.01,8090
MC,*,*,29.01,8214
MN ,*,*,0,1566
MN ,*,*,0.51,1813
MN ,*,*,1.01,2060
MN ,*,*,1.51,2308
MN ,*,*,2.01,2555
MN ,*,*,2.51,2802
MN ,*,*,3.01,3050
MN ,*,*,3.51,3297
MN ,*,*,4.01,3544
MN ,*,*,4.51,3792
MN ,*,*,5.01,3965
MN ,*,*,5.51,4139
MN ,*,*,6.01,4312
MN ,*,*,6.51,4486
MN ,*,*,7.01,4659
MN ,*,*,7.51,4833
MN ,*,*,8.01,5006
MN ,*,*,8.51,5180
MN ,*,*,9.01,5353
MN ,*,*,9.51,5527
MN ,*,*,10.01,5802
MN ,*,*,10.51,5864
MN ,*,*,11.01,5925
MN ,*,*,11.51,5987
MN ,*,*,12.01,6048
MN ,*,*,12.51,6110
MN ,*,*,13.01,6171
MN ,*,*,13.51,6233
MN ,*,*,14.01,6295
MN ,*,*,14.51,6356
MN ,*,*,15.01,6418
MN ,*,*,15.51,6479
MN ,*,*,16.01,6541
MN ,*,*,16.51,6602
MN ,*,*,17.01,6664
MN ,*,*,17.51,6725
MN ,*,*,18.01,6787
MN ,*,*,18.51,6848
MN ,*,*,19.01,6910
MN ,*,*,19.51,6971
MN ,*,*,20.01,7096
MN ,*,*,21.01,7220
MN ,*,*,22.01,7344
MN ,*,*,23.01,7468
MN ,*,*,24.01,7593
MN ,*,*,25.01,7717
MN ,*,*,26.01,7841
MN ,*,*,27.01,7966
MN ,*,*,28.01,8090
MN ,*,*,29.01,8214
ME ,*,*,0,1566
ME ,*,*,0.51,1813
ME ,*,*,1.01,2060
ME ,*,*,1.51,2308
ME ,*,*,2.01,2555
ME ,*,*,2.51,2802
ME ,*,*,3.01,3050
ME ,*,*,3.51,3297
ME ,*,*,4.01,3544
ME ,*,*,4.51,3792
ME ,*,*,5.01,3965
ME ,*,*,5.51,4139
ME ,*,*,6.01,4312
ME ,*,*,6.51,4486
ME ,*,*,7.01,4659
ME ,*,*,7.51,4833
ME ,*,*,8.01,5006
ME ,*,*,8.51,5180
ME ,*,*,9.01,5353
ME ,*,*,9.51,5527
ME ,*,*,10.01,5802
ME ,*,*,10.51,5864
ME ,*,*,11.01,5925
ME ,*,*,11.51,5987
ME ,*,*,12.01,6048
ME ,*,*,12.51,6110
ME ,*,*,13.01,6171
ME ,*,*,13.51,6233
ME ,*,*,14.01,6295
ME ,*,*,14.51,6356
ME ,*,*,15.01,6418
ME ,*,*,15.51,6479
ME ,*,*,16.01,6541
ME ,*,*,16.51,6602
ME ,*,*,17.01,6664
ME ,*,*,17.51,6725
ME ,*,*,18.01,6787
ME ,*,*,18.51,6848
ME ,*,*,19.01,6910
ME ,*,*,19.51,6971
ME ,*,*,20.01,7096
ME ,*,*,21.01,7220
ME ,*,*,22.01,7344
ME ,*,*,23.01,7468
ME ,*,*,24.01,7593
ME ,*,*,25.01,7717
ME ,*,*,26.01,7841
ME ,*,*,27.01,7966
ME ,*,*,28.01,8090
ME ,*,*,29.01,8214
MS ,*,*,0,1566
MS ,*,*,0.51,1813
MS ,*,*,1.01,2060
MS ,*,*,1.51,2308
MS ,*,*,2.01,2555
MS ,*,*,2.51,2802
MS ,*,*,3.01,3050
MS ,*,*,3.51,3297
MS ,*,*,4.01,3544
MS ,*,*,4.51,3792
MS ,*,*,5.01,3965
MS ,*,*,5.51,4139
MS ,*,*,6.01,4312
MS ,*,*,6.51,4486
MS ,*,*,7.01,4659
MS ,*,*,7.51,4833
MS ,*,*,8.01,5006
MS ,*,*,8.51,5180
MS ,*,*,9.01,5353
MS ,*,*,9.51,5527
MS ,*,*,10.01,5802
MS ,*,*,10.51,5864
MS ,*,*,11.01,5925
MS ,*,*,11.51,5987
MS ,*,*,12.01,6048
MS ,*,*,12.51,6110
MS ,*,*,13.01,6171
MS ,*,*,13.51,6233
MS ,*,*,14.01,6295
MS ,*,*,14.51,6356
MS ,*,*,15.01,6418
MS ,*,*,15.51,6479
MS ,*,*,16.01,6541
MS ,*,*,16.51,6602
MS ,*,*,17.01,6664
MS ,*,*,17.51,6725
MS ,*,*,18.01,6787
MS ,*,*,18.51,6848
MS ,*,*,19.01,6910
MS ,*,*,19.51,6971
MS ,*,*,20.01,7096
MS ,*,*,21.01,7220
MS ,*,*,22.01,7344
MS ,*,*,23.01,7468
MS ,*,*,24.01,7593
MS ,*,*,25.01,7717
MS ,*,*,26.01,7841
MS ,*,*,27.01,7966
MS ,*,*,28.01,8090
MS ,*,*,29.01,8214
MA ,*,*,0,1566
MA ,*,*,0.51,1813
MA ,*,*,1.01,2060
MA ,*,*,1.51,2308
MA ,*,*,2.01,2555
MA ,*,*,2.51,2802
MA ,*,*,3.01,3050
MA ,*,*,3.51,3297
MA ,*,*,4.01,3544
MA ,*,*,4.51,3792
MA ,*,*,5.01,3965
MA ,*,*,5.51,4139
MA ,*,*,6.01,4312
MA ,*,*,6.51,4486
MA ,*,*,7.01,4659
MA ,*,*,7.51,4833
MA ,*,*,8.01,5006
MA ,*,*,8.51,5180
MA ,*,*,9.01,5353
MA ,*,*,9.51,5527
MA ,*,*,10.01,5802
MA ,*,*,10.51,5864
MA ,*,*,11.01,5925
MA ,*,*,11.51,5987
MA ,*,*,12.01,6048
MA ,*,*,12.51,6110
MA ,*,*,13.01,6171
MA ,*,*,13.51,6233
MA ,*,*,14.01,6295
MA ,*,*,14.51,6356
MA ,*,*,15.01,6418
MA ,*,*,15.51,6479
MA ,*,*,16.01,6541
MA ,*,*,16.51,6602
MA ,*,*,17.01,6664
MA ,*,*,17.51,6725
MA ,*,*,18.01,6787
MA ,*,*,18.51,6848
MA ,*,*,19.01,6910
MA ,*,*,19.51,6971
MA ,*,*,20.01,7096
MA ,*,*,21.01,7220
MA ,*,*,22.01,7344
MA ,*,*,23.01,7468
MA ,*,*,24.01,7593
MA ,*,*,25.01,7717
MA ,*,*,26.01,7841
MA ,*,*,27.01,7966
MA ,*,*,28.01,8090
MA ,*,*,29.01,8214
MZ ,*,*,0,1566
MZ ,*,*,0.51,1813
MZ ,*,*,1.01,2060
MZ ,*,*,1.51,2308
MZ ,*,*,2.01,2555
MZ ,*,*,2.51,2802
MZ ,*,*,3.01,3050
MZ ,*,*,3.51,3297
MZ ,*,*,4.01,3544
MZ ,*,*,4.51,3792
MZ ,*,*,5.01,3965
MZ ,*,*,5.51,4139
MZ ,*,*,6.01,4312
MZ ,*,*,6.51,4486
MZ ,*,*,7.01,4659
MZ ,*,*,7.51,4833
MZ ,*,*,8.01,5006
MZ ,*,*,8.51,5180
MZ ,*,*,9.01,5353
MZ ,*,*,9.51,5527
MZ ,*,*,10.01,5802
MZ ,*,*,10.51,5864
MZ ,*,*,11.01,5925
MZ ,*,*,11.51,5987
MZ ,*,*,12.01,6048
MZ ,*,*,12.51,6110
MZ ,*,*,13.01,6171
MZ ,*,*,13.51,6233
MZ ,*,*,14.01,6295
MZ ,*,*,14.51,6356
MZ ,*,*,15.01,6418
MZ ,*,*,15.51,6479
MZ ,*,*,16.01,6541
MZ ,*,*,16.51,6602
MZ ,*,*,17.01,6664
MZ ,*,*,17.51,6725
MZ ,*,*,18.01,6787
MZ ,*,*,18.51,6848
MZ ,*,*,19.01,6910
MZ ,*,*,19.51,6971
MZ ,*,*,20.01,7096
MZ ,*,*,21.01,7220
MZ ,*,*,22.01,7344
MZ ,*,*,23.01,7468
MZ ,*,*,24.01,7593
MZ ,*,*,25.01,7717
MZ ,*,*,26.01,7841
MZ ,*,*,27.01,7966
MZ ,*,*,28.01,8090
MZ ,*,*,29.01,8214
NA ,*,*,0,1566
